"Book_ID","Title","Release_Date","Location"
20355654855,In the Midst of Life {Notes from the Editors},1979,???
20379152424,New lands,,???
20399170187,THE RETURN OF TARZAN: Tarzan #2,1969,???
20399170214,"FANTASTIC Stories of the Imagination: February, Feb. 1962",1962,???
20433011563,Bulfinch's Mythology (Sprache Englisch) The Age of Fable The Age of Chivalry Legends of Charlemagne,1934,???
20451601730,The Trojan War with Introductory Notes on the Grecian Divinities,1957,???
20453651843,Envelope Poems (Hardcover),,???
20463644523,Paradies II : Eine Science-Fiction-Anthologie,1970,???
20469058220,"ORBIT Science Fiction: (Fall) 1953, No. 1",1953,???
20474251870,"The Dwellers on the Nile: The Life, History, Religion and Literature of the Ancient Egyptians (Paperback)",,???
20478811901,The Mummy,1974,???
20486898531,THE IMMORTAL OF WORLD'S END.,1976,???
20486898601,IN THE GREEN STAR'S GLOW.,1976,???
20491121990,"Tutankhamen: Anenesim, Atenism and Egyptian Monotheism",1978,???
20520790080,Galactic Rejects,,???
20523285159,"Atlantis, die vorsintflutliche Welt. Deutsch von Wolfgang Schaumburg.",1911,???
20538363315,"Under the Green Star (Green Star, Bk. 1)",1972,???
20538601532,"THE LITERARY MONTHLY Vol. 1, No. 3",1934,???
20538603338,"Prairie Schooner Vol. X, Number 3",1936,???
20541513646,Selected Poems of Emily Dickinson,1924,???
20542095588,The Further Adventures of Romney Pringle,1969,???
20543218067,Night's Yawning Peal,1974,???
20561616842,In the Midst of Life: tales of soldiers and civilians,1974,???
20561629548,The Warlord of Mars,1967,???
20572902642,The House on the Mound,1958,???
20572902643,West of Morning,1960,???
20572902644,The Shadow in the Glass,1964,???
20590280206,"The Skull Face Omnibus, The Valley of the Worm ---Book 2 (inc. Fire of Asshurbanipal; Man-Eating Jeopard; Worms of Earth; Kings of Night; Skulls in the Stars; Rattle of Bones; Hills of the Dead; Wings in the Night )( Volume Two )",1976,???
20591372091,Fæstebonde i Nørre Tulstrup Christen Andersens Dagbog 1786-1797.,,???
20601249024,Regarding Sherlock Holmes The Adventures of Solar Pons,1973,???
20607058470,"The Magazine of FANTASY AND SCIENCE FICTION (F&SF): October, Oct. 1964",1964,???
20625638905,Charles Dickens' David Copperfield (Monarch notes & study guides),1976,???
20637175170,Thongor of Lemuria,1966,???
20637373744,The Devil's Dictionary,1978,???
20638089185,SATURN: July 1957,1957,???
20651367683,Huit ( 8 ) Histoires De Cthulhu ( Tales of the Cthulhu Mythos - French Edition )( H P Lovecraft related),1975,???
20652986673,"The Swordsman (The Authorized New Adventures of Robert E. Howard's Conan, Book 1)",1978,???
20652986675,The Hour of the Drgaon,1977,???
20652986678,Conan the Wanderer,1968,???
20653272601,The City Outside the World,1977,???
20653272603,By the Light of the Green Star,1974,???
20653272604,As the Green Star Rises,1975,???
20653485301,YLANA OF CALLISTO.,1977,???
20653501293,BY THE LIGHT OF THE GREEN STAR.,1974,???
20653501295,THE WARRIOR OF WORLD'S END: The First Book of the Gondwane Epic.,1974,???
20657068659,ATLANTIS: The Antediluvian World,1949,???
20662026302,The Reavers of Skaith: The Further Adventures of Eric John Stark (#3),1976,???
20673321153,H. P. Blavatsky to the American Conventions 1888-1891,1979,???
20678026444,New Poetry Out of Wisconsin,,???
20703541785,"Tutankhamen: Amenism, Atenism and Egyptian Monotheism with Hieroglyphic Texts of Hymns to Amen and Aten",,???
20703541787,The Mummy: A History of the Extraordinary Practices of Ancient Egypt,,???
20703570014,"Tutankhamen: Amenism, Atenism and Egyptian Monotheism with Hieroglyphic Texts of Hymns to Amen and Aten",1979,???
20707032204,"Weird Tales, the Unique Magazine ( Pulp ) /volume 36, # 9, January 1943 ( Two Moons of Tranquillia; Eager Dragon; Quest of a Noble Tiger; Repayment; McElwin's Glass; Seventh Sister; Bindings Deluxe; Say a Prayer for Harvey; One-Man Boat; The Statue, etc",1943,???
20722172216,"Stan Lee Presents Masters of Terror, Volume 1, # 1 ( It; Horror from the Mound; Terrible Old Man; Drifting Snow; Shambler from the Stars; Yours Truly, Jack the Ripper )/ Marvel Comics",1975,???
20724546985,Flashing Swords! #4 : Barbarians and Black Magicians,1977,???
20732384775,TALES OF SOLDIERS AND CIVILIANS,1943,???
20732397376,"EMERSON, OUR CONTEMPORARY",1970,???
20734549303,Far Boundaries,1967,???
20748421144,Et halvthundrede ar mellem bøger: En hilsen til Volmer Rosenkilde pa 70-ars dagen 15. maj 1978 (Danish Edition),1978,???
20760147399,In the Green Star's Glow [Green Star Rises #5],1976,???
20760147400,Under the Green Star [Green Star Rises #1],1972,???
20760903213,Amazing Fact and Science Fiction Stories Vol 37 No 5 May 1963,,???
20763549628,Flashing Swords! #2,1975,???
20786306689,The Age of Fable Or The Beauties of Mythology,1942,???
20786306698,The Age of Fable Or The Beauties of Mythology,1942,???
20804558347,Lin Carter Presents the Year's Best Fantasy Stories: 3,1977,???
20805023669,THE IMMORTAL OF WORLD'S END: Gondwane Epic #3,1976,???
20805023687,FANTASTIC Science Fiction & Fantasy Stories: July 1974,1974,???
20806062326,Ragnarok: The Age of Fire and Gravel.,1970,???
20836404026,A Fighting Man of Mars,1973,???
20837193306,"PLANET Stories: September, Sept. 1953",1953,???
20847565107,Fra en fremmed by.,,???
20901949556,BEYOND THE GATES OF DREAM,1979,???
20909222202,Countryman's Journal,1963,???
20939451485,Rosetta Stone,1950,???
20959755090,"Story. Devoted Solely to the Short Story. August 1934, Vol. V, No. 25. First Edition, Original Wrappers. Contains a Story By August Derleth.",1934,???
20974994847,Egyptian Magic (Paperback),,???
20978234399,Love Poems,1972,???
21007442245,The Volcano Ogre: Zarkon,1976,???
21008789909,The Egyptian Book of the Dead,1967,???
21017040943,Lost on Venus,1979,???
21031779900,Ebbe Sadolin - En hilsen fra venner i anledning af tresårsdagen 19. februar 1960.,,???
21034847088,"IF Worlds of Science Fiction: April, Apr. 1967 ('The Road to the Rim')",1967,???
21050369474,Planets of Wonder,1976,???
21053493034,The Egyptian Heaven and Hell,,???
21053898505,"AMAZING Science Fiction Stories: September, Sept. 1960",1960,???
21088197784,The Age of Fable or Beauties of Mythology,1864,???
21096681031,PASSENGER TO FRANKFURT,1970,???
21104668552,Bulfinch's Mythology,1942,???
21115065563,Harrigan's File,1975,???
21158443618,Egyptian Religion,,???
21220274992,The Age of Fable Or The Beauties of Mythology,1942,???
21244508344,"The age of fable,: Or, The beauties of mythology",1942,???
21263651192,Funerals Are Fatal,1979,???
21273882548,Atlantis: The Antideluvian World,1949,???
21277533941,Columbus and The New World,1957,???
21293166612,Our Father's House,1946,???
21294878685,The Best Of Edmond Hamilton,1977,???
21295403978,The Valley Where Time Stood Still,,???
21296015650,Walden West.,1961,???
21303620300,"Flashing Swords! (Flashing Swords, Volume 1)",1972,???
21322375628,Worlds of Tomorrow,1963,???
21337423311,The Age of Fable,1942,???
21348881529,Double Science Fiction; The Thief of Thoth and And Others Shall Be Born,,???
21365022477,Babylonian life and history (1884)[HARDCOVER],,???
21365583773,La legge dei vardda,1977,???
21366642688,"Lars Bo. Tekster af Robert Giraud, Flemming Madsen og Poul Carit Andersen.",,???
21368378477,For love of her: Poems,1974,???
21375198345,"Books on Egypt and Chaldaea: Egypt in the Neolithic and Archaic Periods (History of Egypt Series, Volume 1)",1968,???
21376348537,"The Magazine of Fantasy & Science Fiction, Vol.28 No.3, March 1965",1965,???
21376348571,The Magazine of FANTASY AND SCIENCE FICTION (F&SF): October 1964,1964,???
21399529992,"La Nouvelle Revue Française, N° 421, Février 1988. Contient entre autres: Normandie, par Roger Grenier. Une neige toute fraîche, par William Humphrey. Extrémités, par Jean-Noël Chrisment. Les derniers jours d'une mulâtresse, par Patrick Chamoiseau. Cul-",,???
21426614186,WRITE IT RIGHT.,1909,???
21432036010,THE ADVENTURE OF THE UNIQUE DICKENSIANS,1968,???
21434999311,The Unpardonable Sin,1918,???
21435012672,Age of Chivalry; or Legends of King Arthur,1865,???
21467959943,The Travels of Sir John Mandeville: the Version of the Cotton Manuscript in Modern Spelling,,???
21470035489,Diabolical Definitions,1970,???
21480234272,La strada per Sinharat.,1972,???
21495634211,The Mummy,1972,???
21509064480,The Children of Llyr ( The Second Branch of the Mabinogion ),,???
21512537056,Harrigan's File,1975,???
21513301016,Det Danske Samfund.,1966,???
21513404364,The Memoirs of Solar Pons # 3,1975,???
21513404365,The Reminiscences of Solar Pons # 5,1975,???
21524580039,Arabian Nights,,???
21525839424,"Wisconsin Country, a Sac Prairie Journal",1965,???
21537872929,The Age of Fable or the Beauties of Mythology,1942,???
21553367643,Bulfinch's Mythology Illustrated,,???
21555533323,Fantastic Universe Science Fiction June 1956,1956,???
21555533335,If Worlds of Science Fiction Magazine No. 8 January 1961.,1961,???
21556657971,Der Schlüssel zur Theosophie,,???
21562987650,Bulfinch's mythology,,???
21566948261,"Satellite Science Fiction - August 1958 - Vol. 2, No. 6",1957,???
21578257415,"FANTASTIC Stories October, Oct. 1969",1969,???
21578272724,"FANTASTIC STORIES OF IMAGINATION; AUGUST, 1961; VOLUME 10, NUMBER 8",1961,???
21580229946,Wirkendes Wort : 19. Jahrgang 1969 Deutsches Sprachschaffen in Lehre. Zweimonatsschrift. 1969 1-6 Hefte im Schuber/ ganzer Jahrgang. 1 : Hard : Das Wort 'Landschaft' und sein semantischer Hof. 2. Pregel : Die Stilalter im mündlichen Darstellungsstil des,1969,???
21585743845,Startling Stories Spring 1954 Today's Science Fiction - Tomorrow's Fact,1954,???
21590455362,"FANTASTIC Stories: August, Aug. 1972",1972,???
21597656081,Science Fiction Greats #15 (Summer 1969),1969,???
21626685596,The Devil's Dictionary,1979,???
21631812821,The Magazine of Fantasy and Science Fiction - March 1975,,???
21654972556,PLANET Stories: Fall 1949,1949,???
21660993446,Beyond The Gate Of Dream,1969,???
21662450135,"Weird Tales ( Pulp / Magazine ) March 1948 Volume 40 # 3 (inc, October Game; Ghost Hunt; Catnip; Roman Remains, etc)",1948,???
21664689770,The Monk and the Hangman's Daughter,1955,???
21701202074,Selected Poems (Dover Thrift Edition),,???
21703313152,Organ Building and Design,1969,???
21733172904,Le Secret de Sinharat,1977,???
21733239985,LE PEUPLE DU TALISMAN,1964,???
21733240388,LE PEUPLE DU TALISMAN,1977,???
21760937657,Atlantis: The Antediluvian World,1950,???
21763107246,Strange Ports Of Call,1958,???
21768663995,Bulfinch's Mythology: The Age of Fabel.,1962,???
21771176815,Murder with Mirrors #6114,1962,???
21778647822,The Big Jump,,???
21798292420,The Chronicles of Solar Pons: The Adventures of Solar Pons #2,1974,???
21798292421,The Memoirs of Solar Pons #3,1975,???
21808783326,"The Tomb and Other Stories By H P Lovecraft (inc. In the Walls of Eryx; Imprisoned with the Pharaohs; Horror at Red Hook; Strange High House in the Mist; Azathoth; Thing in the Moonlight, etc)",1973,???
21811673296,Age of chivalry (Astor prose series),1905,???
21812039801,"Collected Writings of H. P. Blavatsky, Vol. 5 (1883)",1966,???
21812039805,"Collected Writings of H. P. Blavatsky, Vol. 9 (1888)",1966,???
21812617125,The Age of Fable (Everyman's Library),1912,???
21815712871,Ich war das Opfer,1961,???
21838804627,"The Magazine of Fantasy and Science Fiction, October 1957",1957,???
21839895179,The Age of Fable or Stories of Gods and Heroes,1958,???
21839919368,The Wizard of Lemuria,1965,???
21848684869,Tower at the Edge of Time,1968,???
21872405250,The Outer Reaches,1951,???
21903270542,Bulfinch's Mythology - Modern Library Giant (G14.1)(circa 1942),1942,???
21910443178,As the Green Star Rises,1975,???
21934867552,The Age of Fable or Stories of Gods and Heoes,1958,???
21934867558,The Age of Fable or the Beauties of Mythology,1942,???
21957701674,LES HOMMES STELLAIRES,1974,???
21969360140,The evil That Men Do & the Purloined Planet,1969,???
21975745554,Selected Poems & Letters of Emily Dickinson,1959,???
21989645123,"FANTASTIC Stories: August, Aug. 1972",1972,???
21998624487,LES VOIX DE SKAITH,1976,???
21998624495,LES CHIENS DE SKAITH,1977,???
21999721347,Letters of Emily Dickinson (Dover Books on Literature & Drama),,???
22000381849,The Adventures of Solar Pons (Regarding Sherlock Holmes),1976,???
22009812489,LES PILLARDS DE SKAITH,1979,???
22020192317,None,1968,???
22020192322,Time to Live/Man Without a Planet,1966,???
22020192669,The Immortal of World's End,,???
22020196047,When the Green Star Calls,1973,???
22020197117,Other Worlds November 1952,1952,???
22031927835,When Evil Wakes: An Anthology of the Macabre,1977,???
22044554945,History of Arabia (With Engravings) VOLUME 1 (Harper's Family Library #68),1839,???
22074725155,La città proibita,1976,???
22082602957,All My Sins Remembered,,???
22085460690,THE MAN WHO LOVED MARS,1973,???
22085977654,e su marte dominerai,1978,???
22104386412,"Les Lois De L'Ã volution Spirituelle - Du Danger Des Dogmes Et Des Jugements - Faites De Votre Vie Un Chef D'oeuvre [Paperback] [Jan 01, 1900] Le Lotus Bleu - Revue ThÃ osophique FondÃ e Par Helena Petrovna Blavatsky NÂ° 9 De Novembre 1972",,???
22104386413,"La Vigie - Et Les Pouvoirs Latents Dans L'homme - Pessimisme Ou Optimisme - Le Membre Et Le Public [Paperback] [Jan 01, 1900] Le Lotus Bleu - Revue ThÃ osophique FondÃ e Par Helena Petrovna Blavatsky NÂ° 8 D'octobre 1972",,???
22118940533,Tangent #5,1976,???
22128836884,Chronicles of Solar Pons,1973,???
22193255997,ADVENTURE OF THE ORIENT EXPRESS,1965,???
22200596799,Emily Dickinson Poems; First And Second Series;,1948,???
22233323379,"Tutankhamen: Amenism, Atenism and Egyptian Monotheism",,???
22250644337,Bulfinch's Mythology,1969,???
22256856990,A Bottomless Grave: and Other Victorian Tales of Terror (Dover Thrift Editions),,???
22270829386,Bulfinch's Mythology: The Age of Fable/The Legend of Charlemagne/The Age of Chivalry (21st Century Reference),1959,???
22271875372,ragnarok the age of fire and gravel (author's handwriting included),1883,???
22296918995,Atlantis. The Antediluvian World.,1976,???
22299303248,"The Saint Mystery Magazine: June, 1963 (Vol. 18, No. 6)",1963,???
22299303250,"The Saint Detective Magazine: September, 1963 (Vol. 19, No. 3)",1963,???
22299303321,"The Saint Mystery Magazine: September, 1961 (Vol. 15, No. 1)",1961,???
22299303340,"The Saint Mystery Magazine: August, 1959 (Vol. 12, No. 2)",1959,???
22299303368,"The Saint Detective Magazine: August, 1962 (Vol. 17, No. 2)",1962,???
22299441836,Dossier del Terror Tomo 4,,???
22308501689,SWORDSMEN IN THE SKY (Ace Single 79276) About fine,,???
22322432622,The Hounds Of Skaith,1976,???
22330013346,Kleines okkultes Lexikon und Stichwortverzeichnis zu den Tempellehren.,,???
22330013354,Haben Tiere eine Seele?,,???
22332993759,"Enchantress of Venus, etc. in Planet Stories",1949,???
22346078399,The Long Tomorrow,1955,???
22354411436,Storie marziane.,1970,???
22378278326,Strange Ports of Call,1948,???
22378369697,"IF Worlds of Science Fiction: August, Aug. 1966",1966,???
22379576241,Alpha Centauri or Die!,1900,???
22379581174,Cream of the Jest,1971,???
22380105449,Mummy: Handbook of Egyptian Funerary Archaeology (Kpi Paperbacks),,???
22380263421,The Verse-Land Anthology. One Hundred Poems By Verse-Land Poets.,1935,???
22380400197,"OTHER WORLDS Science Stories: January, Jan. 1951",1951,???
22380780270,Lonely Planet Sandinavian and Baltic Europe (Lonely Planet Scandinavian Europe),,???
22381426474,Bulfinch's Mythology: Stories of Gods and Heroes (Word Cloud Classics),,???
22381562254,Egyptian Religion,,???
22381663271,The Devil's Dictionary,,???
22382202062,The Monk and the Hangman's Daughter,1967,???
22382796676,Egyptian Magic,1971,???
22383339294,"Aishah, the Beloved of Mohammed",1942,???
22383660175,LOS PERROS DE SKAITH,,???
22384869301,The Egyptian Book of the Dead: The Papyrus of Ani in the British Museum,1967,???
22388352252,Mr. Fairlie's Final Journey (Solar Pons No. 7),1976,???
22392792244,On a Coptic Grave-Shirt in the possession of General Sir Francis Grenfell [etc].,,???
22395515401,Das Vermächtnis der Marsgötter,1957,???
22395515402,Krieg der Unsterblichen,,???
22396068331,Music Lovers Encyclopedia.,,???
22398006214,Thongor Fights the Pirates of Tarakus,1976,???
22398846220,Flashing Swords! No. 2 : The Rug and the Bull; The Jade Man's Eyes; Toads of Grimmerdale; Ghoul's Garden (Dell Books #3123),1973,???
22398882985,THE AGE OF FABLE Or Beauties of Mythology,1881,???
22399879901,A Choice of Emily Dickinson's Verse. Selected with an Introduction by Ted Hughes.,1979,???
22400471265,Conan the Swordsman,1978,???
