"Book_ID","Binding","Grade"
30699398134,paperback,good
30699399217,hardcover,fine / like new
30699399411,hardcover,poor
30699401394,hardcover,fine / like new
30699406172,unknown binding,fine / like new
30699408145,hardcover,fine / like new
30699409434,paperback,good
30699410476,paperback,good
30699410723,paperback,fine / like new
30699412507,paperback,good
30699413998,hardcover,fine / like new
30699419241,paperback,fine / like new
30699419364,unknown binding,good
30699420095,hardcover,good
30699420193,paperback,good
30699424159,paperback,fine / like new
30699438056,paperback,fine / like new
30699438486,unknown binding,good
30699446942,paperback,good
30699448725,hardcover,good
30699453163,unknown binding,fine / like new
30699454983,hardcover,fine / like new
30699458808,paperback,fine / like new
30699460396,paperback,good
30699462877,paperback,fine / like new
30699465257,paperback,good
30699465836,paperback,good
30699466448,paperback,good
30699472458,paperback,good
30699475230,paperback,fine / like new
30699478590,paperback,fine / like new
30699484668,hardcover,good
30699485622,hardcover,fine / like new
30699487840,paperback,fine / like new
30699490843,paperback,good
30699494847,paperback,fine / like new
30699499073,paperback,good
30699505558,hardcover,fine / like new
30699511369,hardcover,fine / like new
30699512267,paperback,fine / like new
30699512286,paperback,good
30699522623,paperback,good
30699531833,hardcover,fine / like new
30699541246,hardcover,fine / like new
30699541561,hardcover,fine / like new
30699543518,paperback,good
30699549509,paperback,good
30699551593,paperback,fine / like new
30699552644,paperback,good
30699554926,paperback,good
30699557762,hardcover,good
30699575694,paperback,good
30699577021,paperback,fine / like new
30699581663,paperback,fine / like new
30699583830,paperback,good
30699584829,hardcover,fine / like new
30699587123,paperback,good
30699587440,hardcover,poor
30699587921,paperback,fine / like new
30699588958,hardcover,fine / like new
30699590849,paperback,fine / like new
30699591144,paperback,fine / like new
30699593173,hardcover,good
30699595561,paperback,good
30699595889,paperback,good
30699596227,paperback,good
30699596319,paperback,good
30699596587,paperback,poor
30699597247,hardcover,poor
30699598439,hardcover,poor
30699599400,paperback,fine / like new
30699600637,paperback,good
30699600823,hardcover,fine / like new
30699601323,hardcover,good
30699602012,paperback,good
30699602522,paperback,good
30699602826,paperback,fine / like new
30699603832,hardcover,fine / like new
30699604781,hardcover,fine / like new
30699605967,paperback,good
30699606015,paperback,fine / like new
30699606950,hardcover,good
30699606970,paperback,good
30699606971,paperback,good
30699607140,paperback,good
30699607199,paperback,fine / like new
30699607262,paperback,good
30699607334,hardcover,good
30699608802,paperback,good
30699611545,paperback,good
30699612034,paperback,good
30699612343,paperback,good
30699612419,paperback,good
30699613723,paperback,fine / like new
30699613939,paperback,good
30699614403,paperback,poor
30699614457,paperback,good
30699614797,paperback,good
30699614983,paperback,good
30699614998,hardcover,good
30699615654,paperback,good
30699616054,hardcover,good
30699616254,unknown binding,good
30699616324,hardcover,good
30699617175,paperback,fine / like new
30699617283,paperback,fine / like new
30699617442,magazine,fine / like new
30699618857,paperback,good
30699619569,paperback,good
30699620626,paperback,poor
30699621028,paperback,fine / like new
30699627695,paperback,good
30699628941,hardcover,fine / like new
30699629559,paperback,good
30699630339,hardcover,good
30699632268,hardcover,fine / like new
30699634347,paperback,good
30699635095,hardcover,good
30699636526,paperback,good
30699636946,hardcover,good
30699637817,unknown binding,fine / like new
30699638201,paperback,good
30699639077,unknown binding,good
30699640759,paperback,fine / like new
30699640799,hardcover,fine / like new
30699641289,paperback,good
30699642628,paperback,fine / like new
30699643528,paperback,fine / like new
30699643730,paperback,fine / like new
30699645135,paperback,fine / like new
30699645287,hardcover,fine / like new
30699648225,paperback,fine / like new
30699649674,hardcover,good
30699651656,hardcover,fine / like new
30699652384,paperback,good
30699658999,paperback,fine / like new
30699766002,paperback,good
30699818424,,new
30699820972,,new
30699823910,soft cover,fine / like new
30699839258,,new
30699841012,,new
30699864791,paperback,good
30699868421,paperback,good
30699868796,paperback,fine / like new
30699871702,unknown binding,good
30699880571,paperback,poor
30699887432,unknown binding,good
30699887720,paperback,fine / like new
30699887748,hardcover,fine / like new
30699890325,paperback,good
30699890805,hardcover,fine / like new
30699891618,unknown binding,fine / like new
30699891759,paperback,fine / like new
30699895061,unknown binding,good
30699896444,unknown binding,fine / like new
30699920990,paperback,good
30699930688,unknown binding,good
30699941723,paperback,good
30699949331,hardcover,good
30699995468,,good
30700006634,hardcover,fine / like new
30700014200,paperback,new
30700031271,paperback,fine / like new
30700093116,paperback,good
30700120979,hardcover,good
30700137178,paperback,fine / like new
30700168003,,good
30700260328,,good
30700280176,soft cover,near fine
30700473087,soft cover,fair
30700581385,soft cover,fine / like new
30700594766,paperback,good
30700600293,paperback,good
30700602654,hardcover,good
30700605981,hardcover,good
30701814197,,
30701982687,paperback,good
30702501732,hardcover,good
30702694325,paperback,good
30702933653,paperback,good
30702935530,paperback,good
30702935616,paperback,good
30702937981,paperback,poor
30702938646,paperback,good
30702941672,paperback,good
30702949195,hardcover,fine / like new
30702953974,paperback,good
30702960968,hardcover,fine / like new
30702961548,paperback,good
30703433242,paperback,fine / like new
30703590280,hardcover,fine / like new
30703593555,paperback,fine / like new
30703596578,paperback,poor
30703673195,hardcover,good
30703674939,paperback,good
30703698935,hardcover,good
30703820512,paperback,good
30703820573,paperback,good
30703848354,paperback,good
30703863214,paperback,good
30703866098,paperback,good
30703868458,paperback,good
30703869132,paperback,good
30703939079,hardcover,
30704087135,paperback,fine / like new
30704186718,paperback,fine / like new
30704187229,hardcover,good
30704210286,paperback,fine / like new
30704252795,,good
30704447959,paperback,fine / like new
30704504943,hardcover,fair
30704637487,paperback,fair
30704753337,hardcover,fine / like new
30704789027,hardcover,good
30704848506,paperback,good
30704853789,,fine / like new
30704861605,,fine / like new
30704869019,soft cover,fine / like new
30704879589,hardcover,fine / like new
30704888353,hardcover,fine / like new
30704931019,hardcover,good
30704942987,hardcover,new
30704986252,paperback,good
30704986795,paperback,good
30704988270,paperback,fine / like new
30704988561,paperback,good
30704990085,paperback,good
30704990920,paperback,good
30704993195,paperback,fine / like new
30704998278,paperback,fine / like new
30704999104,paperback,fine / like new
30705000770,paperback,good
30705275472,paperback,good
30705294302,paperback,good
30705302826,paperback,good
30705401355,,
30705456122,,fine / like new
30705497395,paperback,new
30705594727,,good
30705597817,paperback,good
30705617943,hardcover,fine / like new
30705620976,paperback,good
30705676271,paperback,good
30705690009,paperback,fair
30705914204,paperback,good
30706022753,hardcover,good
30706025919,paperback,good
30706044931,soft cover,good
30706120130,paperback,fine / like new
30706168745,paperback,fair
30706193008,paperback,good
30706278055,,good
30706377099,paperback,good
30706378012,paperback,good
30706429804,soft cover,good
30706474914,paperback,good
30706477244,paperback,good
30706590179,paperback,fair
30706697520,paperback,fine / like new
30706738152,paperback,good
30706744876,paperback,good
30706813660,magazine,fine / like new
30706814548,magazine,good
30706816484,magazine,near fine
30706819367,magazine,fair
30706822965,magazine,good
30706825067,paperback,fine / like new
30706933760,paperback,fine / like new
30707063884,paperback,good
30707070577,hardcover,good
30707076242,hardcover,fair
30707128199,paperback,fine / like new
30707192131,hardcover,good
30707300567,paperback,fine / like new
30707305388,paperback,fine / like new
30707355737,paperback,good
30707438774,,fine / like new
30707452678,paperback,good
30707456562,hardcover,good
30707465635,paperback,good
30707468590,paperback,good
30707495609,hardcover,fair
30707529194,,fine / like new
30707565032,paperback,fine / like new
30707568156,soft cover,fine / like new
30707577005,hardcover,fair
30707694275,paperback,good
30707750402,paperback,fine / like new
30707764171,paperback,fine / like new
30707765331,hardcover,fine / like new
30707771942,hardcover,fine / like new
30708194138,paperback,good
30708244109,paperback,fair
30708247986,paperback,good
30708271048,unknown binding,fine / like new
30708301686,unknown binding,good
30708331077,paperback,fair
30708338184,hardcover,fine / like new
30708349899,soft cover,fine / like new
30708361006,soft cover,good
30708370308,paperback,fine / like new
30708375433,hardcover,fine / like new
30708380314,paperback,good
30708388698,paperback,fine / like new
30708390790,hardcover,good
30708395614,hardcover,fine / like new
30708395936,paperback,fine / like new
30708400065,paperback,good
30708405022,paperback,good
30708428180,paperback,new
30708456381,hardcover,good
30708509974,,good
30708525922,hardcover,good
30708576020,paperback,good
30708632595,,
30708708616,,
30708735077,,
30708880890,,new
30708949552,paperback,fine / like new
30708986034,hardcover,good
30708994987,paperback,good
30709000966,paperback,fine / like new
30709004775,paperback,good
30709036310,hardcover,good
30709066755,hardcover,good
30709086311,magazine,fine / like new
30709122404,paperback,good
30709128071,,good
30709166268,paperback,good
30709179835,,good
30709180036,,fine / like new
30709322001,paperback,fine / like new
30709356645,paperback,fair
30709358904,paperback,good
30709424564,paperback,good
30709426961,hardcover,fair
30709514558,hardcover,good
30709522287,paperback,fine / like new
30709528476,hardcover,fair
30709540417,paperback,good
30709559755,paperback,good
30709559862,paperback,good
30709565036,paperback,good
30709565376,paperback,good
30709567319,paperback,fine / like new
30709567580,paperback,fine / like new
30709573362,hardcover,good
30709578245,hardcover,good
30709595389,paperback,near fine
30709623518,paperback,fair
30709630720,hardcover,fair
30709711116,paperback,good
30709733266,,good
30709735179,,good
30709737079,,good
30709830780,hardcover,fine / like new
30709883822,paperback,good
30709885630,paperback,good
30709921096,paperback,good
30709926821,hardcover,fine / like new
30709990969,hardcover,fine / like new
30709993838,paperback,good
30710507613,paperback,fine / like new
30710507614,paperback,good
30710533240,paperback,good
30710660721,hardcover,good
30710678653,paperback,good
30710689543,paperback,good
30710703171,hardcover,good
30710705664,paperback,fine / like new
